-52.5390562848621627,-12.690736351573058,238.432708740234375
-52.5274865503740784,-12.690736351573058,242.23077392578125
-52.5159168158860012,-12.690736351573058,246.324630737304688
-52.504347081397917,-12.690736351573058,250.659759521484375
-52.4927773469098398,-12.690736351573058,255.101425170898438
-52.4812076124217626,-12.690736351573058,259.3621826171875
-52.4696378779336783,-12.690736351573058,262.8739013671875
-52.4580681434456011,-12.690736351573058,264.59185791015625
-52.4464984089575168,-12.690736351573058,262.807373046875
-52.4349286744694396,-12.690736351573058,255.344039916992188
-52.4233589399813553,-12.690736351573058,240.906036376953125
-52.4117892054932781,-12.690736351573058,221.477462768554688
-52.4002194710052009,-12.690736351573058,202.5584716796875
-52.3886497365171167,-12.690736351573058,189.05023193359375
-52.3770800020290395,-12.690736351573058,181.970611572265625
-52.3655102675409552,-12.690736351573058,179.627197265625
-52.353940533052878,-12.690736351573058,179.936187744140625
-52.3423707985647937,-12.690736351573058,181.421234130859375
-52.3308010640767165,-12.690736351573058,183.2467041015625
-52.3192313295886393,-12.690736351573058,185.001083374023438
-52.307661595100555,-12.690736351573058,186.510543823242188
-52.2960918606124778,-12.690736351573058,187.723403930664062
-52.2845221261243935,-12.690736351573058,188.646453857421875
-52.2729523916363163,-12.690736351573058,189.311614990234375
-52.2613826571482321,-12.690736351573058,189.759017944335938
-52.2498129226601549,-12.690736351573058,190.02874755859375
-52.2382431881720777,-12.690736351573058,190.157272338867188
-52.2266734536839934,-12.690736351573058,190.176071166992188
-52.2151037191959162,-12.690736351573058,190.111465454101562
-52.2035339847078319,-12.690736351573058,189.985000610351562
-52.5390562848621627,-12.7041028006653782,238.4654541015625
-52.5274865503740784,-12.7041028006653782,242.521865844726562
-52.5159168158860012,-12.7041028006653782,246.961502075195312
-52.504347081397917,-12.7041028006653782,251.757766723632812
-52.4927773469098398,-12.7041028006653782,256.810882568359375
-52.4812076124217626,-12.7041028006653782,261.8699951171875
-52.4696378779336783,-12.7041028006653782,266.3800048828125
-52.4580681434456011,-12.7041028006653782,269.207122802734375
-52.4464984089575168,-12.7041028006653782,268.26617431640625
-52.4349286744694396,-12.7041028006653782,260.477691650390625
-52.4233589399813553,-12.7041028006653782,243.405319213867188
-52.4117892054932781,-12.7041028006653782,219.300262451171875
-52.4002194710052009,-12.7041028006653782,196.261566162109375
-52.3886497365171167,-12.7041028006653782,181.254226684570312
-52.3770800020290395,-12.7041028006653782,174.825790405273438
-52.3655102675409552,-12.7041028006653782,173.937484741210938
-52.353940533052878,-12.7041028006653782,175.67950439453125
-52.3423707985647937,-12.7041028006653782,178.301651000976562
-52.3308010640767165,-12.7041028006653782,180.951141357421875
-52.3192313295886393,-12.7041028006653782,183.276260375976562
-52.307661595100555,-12.7041028006653782,185.17059326171875
-52.2960918606124778,-12.7041028006653782,186.638031005859375
-52.2845221261243935,-12.7041028006653782,187.726669311523438
-52.2729523916363163,-12.7041028006653782,188.497817993164062
-52.2613826571482321,-12.7041028006653782,189.011962890625
-52.2498129226601549,-12.7041028006653782,189.323211669921875
-52.2382431881720777,-12.7041028006653782,189.477432250976562
-52.2266734536839934,-12.7041028006653782,189.512405395507812
-52.2151037191959162,-12.7041028006653782,189.458572387695312
-52.2035339847078319,-12.7041028006653782,189.340133666992188
-52.5390562848621627,-12.7174692497576984,237.558334350585938
-52.5274865503740784,-12.7174692497576984,241.654769897460938
-52.5159168158860012,-12.7174692497576984,246.150909423828125
-52.504347081397917,-12.7174692497576984,251.019302368164062
-52.4927773469098398,-12.7174692497576984,256.15606689453125
-52.4812076124217626,-12.7174692497576984,261.300079345703125
-52.4696378779336783,-12.7174692497576984,265.87469482421875
-52.4580681434456011,-12.7174692497576984,268.7010498046875
-52.4464984089575168,-12.7174692497576984,267.600799560546875
-52.4349286744694396,-12.7174692497576984,259.32861328125
-52.4233589399813553,-12.7174692497576984,241.295074462890625
-52.4117892054932781,-12.7174692497576984,215.972915649414062
-52.4002194710052009,-12.7174692497576984,192.184371948242188
-52.3886497365171167,-12.7174692497576984,177.300216674804688
-52.3770800020290395,-12.7174692497576984,171.550125122070312
-52.3655102675409552,-12.7174692497576984,171.442352294921875
-52.353940533052878,-12.7174692497576984,173.839202880859375
-52.3423707985647937,-12.7174692497576984,176.939666748046875
-52.3308010640767165,-12.7174692497576984,179.9117431640625
-52.3192313295886393,-12.7174692497576984,182.441238403320312
-52.307661595100555,-12.7174692497576984,184.456680297851562
-52.2960918606124778,-12.7174692497576984,185.989501953125
-52.2845221261243935,-12.7174692497576984,187.1080322265625
-52.2729523916363163,-12.7174692497576984,187.887725830078125
-52.2613826571482321,-12.7174692497576984,188.39874267578125
-52.2498129226601549,-12.7174692497576984,188.701431274414062
-52.2382431881720777,-12.7174692497576984,188.845611572265625
-52.2266734536839934,-12.7174692497576984,188.871383666992188
-52.2151037191959162,-12.7174692497576984,188.810501098632812
-52.2035339847078319,-12.7174692497576984,188.687744140625
-52.5390562848621627,-12.7308356988500186,235.667404174804688
-52.5274865503740784,-12.7308356988500186,239.568679809570312
-52.5159168158860012,-12.7308356988500186,243.80889892578125
-52.504347081397917,-12.7308356988500186,248.328216552734375
-52.4927773469098398,-12.7308356988500186,252.975204467773438
-52.4812076124217626,-12.7308356988500186,257.42626953125
-52.4696378779336783,-12.7308356988500186,261.043487548828125
-52.4580681434456011,-12.7308356988500186,262.654205322265625
-52.4464984089575168,-12.7308356988500186,260.330047607421875
-52.4349286744694396,-12.7308356988500186,251.5911865234375
-52.4233589399813553,-12.7308356988500186,234.992202758789062
-52.4117892054932781,-12.7308356988500186,213.086929321289062
-52.4002194710052009,-12.7308356988500186,192.671859741210938
-52.3886497365171167,-12.7308356988500186,179.372024536132812
-52.3770800020290395,-12.7308356988500186,173.703384399414062
-52.3655102675409552,-12.7308356988500186,173.10760498046875
-52.353940533052878,-12.7308356988500186,174.969085693359375
-52.3423707985647937,-12.7308356988500186,177.636703491210938
-52.3308010640767165,-12.7308356988500186,180.283233642578125
-52.3192313295886393,-12.7308356988500186,182.567779541015625
-52.307661595100555,-12.7308356988500186,184.394729614257812
-52.2960918606124778,-12.7308356988500186,185.77935791015625
-52.2845221261243935,-12.7308356988500186,186.779953002929688
-52.2729523916363163,-12.7308356988500186,187.465652465820312
-52.2613826571482321,-12.7308356988500186,187.90228271484375
-52.2498129226601549,-12.7308356988500186,188.146987915039062
-52.2382431881720777,-12.7308356988500186,188.246994018554688
-52.2266734536839934,-12.7308356988500186,188.240219116210938
-52.2151037191959162,-12.7308356988500186,188.156463623046875
-52.2035339847078319,-12.7308356988500186,188.018905639648438
-52.5390562848621627,-12.7442021479423389,232.849853515625
-52.5274865503740784,-12.7442021479423389,236.352188110351562
-52.5159168158860012,-12.7442021479423389,240.078948974609375
-52.504347081397917,-12.7442021479423389,243.925140380859375
-52.4927773469098398,-12.7442021479423389,247.682342529296875
-52.4812076124217626,-12.7442021479423389,250.970672607421875
-52.4696378779336783,-12.7442021479423389,253.141921997070312
-52.4580681434456011,-12.7442021479423389,253.177749633789062
-52.4464984089575168,-12.7442021479423389,249.694000244140625
-52.4349286744694396,-12.7442021479423389,241.330902099609375
-52.4233589399813553,-12.7442021479423389,227.834152221679688
-52.4117892054932781,-12.7442021479423389,211.32794189453125
-52.4002194710052009,-12.7442021479423389,195.915374755859375
-52.3886497365171167,-12.7442021479423389,185.00982666015625
-52.3770800020290395,-12.7442021479423389,179.35906982421875
-52.3655102675409552,-12.7442021479423389,177.698745727539062
-52.353940533052878,-12.7442021479423389,178.323486328125
-52.3423707985647937,-12.7442021479423389,179.93646240234375
-52.3308010640767165,-12.7442021479423389,181.773208618164062
-52.3192313295886393,-12.7442021479423389,183.457992553710938
-52.307661595100555,-12.7442021479423389,184.844207763671875
-52.2960918606124778,-12.7442021479423389,185.904144287109375
-52.2845221261243935,-12.7442021479423389,186.664474487304688
-52.2729523916363163,-12.7442021479423389,187.171966552734375
-52.2613826571482321,-12.7442021479423389,187.476699829101562
-52.2498129226601549,-12.7442021479423389,187.624481201171875
-52.2382431881720777,-12.7442021479423389,187.654266357421875
-52.2266734536839934,-12.7442021479423389,187.5977783203125
-52.2151037191959162,-12.7442021479423389,187.480209350585938
-52.2035339847078319,-12.7442021479423389,187.321151733398438
-52.5390562848621627,-12.7575685970346591,229.248092651367188
-52.5274865503740784,-12.7575685970346591,232.21282958984375
-52.5159168158860012,-12.7575685970346591,235.272476196289062
-52.504347081397917,-12.7575685970346591,238.288726806640625
-52.4927773469098398,-12.7575685970346591,241.02484130859375
-52.4812076124217626,-12.7575685970346591,243.102691650390625
-52.4696378779336783,-12.7575685970346591,243.962966918945312
-52.4580681434456011,-12.7575685970346591,242.86529541015625
-52.4464984089575168,-12.7575685970346591,239.006988525390625
-52.4349286744694396,-12.7575685970346591,231.861129760742188
-52.4233589399813553,-12.7575685970346591,221.7147216796875
-52.4117892054932781,-12.7575685970346591,210.030654907226562
-52.4002194710052009,-12.7575685970346591,199.039199829101562
-52.3886497365171167,-12.7575685970346591,190.6099853515625
-52.3770800020290395,-12.7575685970346591,185.40411376953125
-52.3655102675409552,-12.7575685970346591,182.979095458984375
-52.353940533052878,-12.7575685970346591,182.427337646484375
-52.3423707985647937,-12.7575685970346591,182.893081665039062
-52.3308010640767165,-12.7575685970346591,183.772689819335938
-52.3192313295886393,-12.7575685970346591,184.712051391601562
-52.307661595100555,-12.7575685970346591,185.536117553710938
-52.2960918606124778,-12.7575685970346591,186.178558349609375
-52.2845221261243935,-12.7575685970346591,186.63134765625
-52.2729523916363163,-12.7575685970346591,186.913711547851562
-52.2613826571482321,-12.7575685970346591,187.054840087890625
-52.2498129226601549,-12.7575685970346591,187.084976196289062
-52.2382431881720777,-12.7575685970346591,187.03155517578125
-52.2266734536839934,-12.7575685970346591,186.917739868164062
-52.2151037191959162,-12.7575685970346591,186.762344360351562
-52.2035339847078319,-12.7575685970346591,186.5802001953125
-52.5390562848621627,-12.7709350461269793,225.054916381835938
-52.5274865503740784,-12.7709350461269793,227.416580200195312
-52.5159168158860012,-12.7709350461269793,229.7615966796875
-52.504347081397917,-12.7709350461269793,231.9432373046875
-52.4927773469098398,-12.7709350461269793,233.73675537109375
-52.4812076124217626,-12.7709350461269793,234.82257080078125
-52.4696378779336783,-12.7709350461269793,234.787811279296875
-52.4580681434456011,-12.7709350461269793,233.172332763671875
-52.4464984089575168,-12.7709350461269793,229.590438842773438
-52.4349286744694396,-12.7709350461269793,223.933746337890625
-52.4233589399813553,-12.7709350461269793,216.581192016601562
